,region,value
12588,93241,2
12595,48444,0
12596,69001,1
12602,44115,0
12606,67801,1
12610,06360,0
12617,20874,0
12623,26505,0
12633,14420,0
12636,80125,2
12637,98547,2
12643,30132,0
12650,11706,0
12652,02452,0
12657,42455,0
12660,35633,0
12665,55038,1
12666,78412,1
12667,14522,0
12669,27529,0
12676,95341,2
12681,78734,1
12684,43314,0
12691,08628,0
12693,68824,1
12699,99701,2
12700,60487,1
12703,77046,1
12707,95628,2
12709,66112,1
12711,10560,0
12715,20746,0
12717,77004,1
12721,32909,0
12723,49858,0
12726,54642,1
12730,16933,0
12735,60188,1
12738,30064,0
12742,20190,0
12744,36768,0
12750,21037,0
12752,44691,0
12753,85755,2
12763,07662,0
12771,62026,1
12778,44070,0
12793,02144,0
12806,37128,0
12808,63103,1
12822,72802,1
12823,55442,1
12833,79106,1
12842,02188,0
12845,06413,0
12856,11557,0
12881,33922,0
12885,77590,1
12889,28307,0
12891,05155,0
12904,01886,0
12905,91768,2
12909,15701,0
12912,98466,2
12923,94702,2
12928,97703,2
12930,98367,2
12938,91401,2
12940,73045,1
12947,85204,2
12949,75248,1
12950,35967,0
12952,27523,0
12953,06708,0
12956,60619,1
12960,70420,1
12964,01813,0
12966,28086,0
12967,75212,1
12968,85369,2
12972,85034,2
12975,27949,0
12983,95605,2
12986,75605,1
12990,72042,1
12994,34104,0
12995,65742,1
12998,77566,1
13000,49203,0
13005,98506,2
13008,52240,1
13009,27937,0
13010,07026,0
13016,02125,0
13027,40242,0
13028,97325,2
13030,48183,0
13044,34711,0
13046,43016,0
13047,08618,0
13051,35603,0
13053,37909,0
13054,80223,2
13057,07063,0
13065,05473,0
13069,49103,0
13071,88001,2
13093,06084,0
13099,77303,1
13100,07481,0
13109,19112,0
13112,30721,0
13114,28327,0
13116,40509,0
13117,85018,2
13146,19702,0
13167,33462,0
13169,43207,0
13182,14211,0
13188,27278,0
13196,15301,0
13198,70507,1
13200,77094,1
13202,08512,0
13211,36067,0
13217,70062,1
13218,60010,1
13227,59102,1
13228,78216,1
13232,24739,0
13236,85033,2
13237,85304,2
13240,75077,1
13242,09263,0
13248,85392,2
13249,83338,2
13250,84129,2
13253,95219,2
13254,76227,1
13259,02119,0
13263,79916,1
13265,52001,1
13268,45014,0
13270,02703,0
13276,19709,0
13280,55112,1
13282,61801,1
13290,75181,1
13293,78163,1
13299,76513,1
13307,30350,0
13316,07738,0
13318,43123,0
13320,33843,0
13321,30082,0
13334,04005,0
13339,48071,0
13342,91301,2
13354,48209,0
13363,12504,0
13366,60435,1
13367,01027,0
13374,34249,0
13375,21403,0
13378,83025,2
13384,44870,0
13388,14778,0
13389,30293,0
13392,19136,0
13398,72149,1
13413,33407,0
13414,19073,0
13422,79762,1
13423,38230,0
13426,29356,0
13429,18702,0
13431,62522,1
13434,60120,1
13438,70427,1
13446,33704,0
13447,80909,2
13449,79109,1
13458,28590,0
13459,23901,0
13460,55057,1
13462,76114,1
13463,74107,1
13464,46902,0
13469,60107,1
13486,75657,1
13512,49085,0
13517,46970,0
13523,55115,1
13527,78240,1
13537,98177,2
13544,60050,1
13546,45830,0
13547,77469,1
13559,98101,2
13566,92405,2
13584,60171,1
13588,49721,0
13590,35759,0
13594,48054,0
13595,75081,1
13600,77864,1
13601,11581,0
13607,60514,1
13615,20903,0
13619,14305,0
13622,36109,0
13629,26501,0
13630,75210,1
13636,80228,2
13643,35209,0
13646,54409,1
13649,31907,0
13650,17022,0
13651,14904,0
13653,85043,2
13657,53534,1
13658,33401,0
13665,11747,0
13668,68048,1
13670,14526,0
13672,65065,1
13675,40207,0
13677,10509,0
13678,32839,0
13690,08021,0
13698,70663,1
13710,01606,0
13720,11951,0
13725,61832,1
13728,78641,1
13730,27932,0
13732,98802,2
13733,22152,0
13738,18015,0
13758,95380,2
13759,02370,0
13762,91724,2
13771,63376,1
13772,02816,0
13773,98327,2
13779,11021,0
13781,94931,2
13783,02631,0
13786,19137,0
13790,37212,0
13793,98001,2
13797,08611,0
13798,68346,1
13804,33016,0
13808,23093,0
13809,75238,1
13810,55408,1
13821,91711,2
13823,14301,0
13825,55418,1
13836,81001,2
13845,55318,1
13846,02888,0
13847,31738,0
13854,34638,0
13856,23236,0
13858,54481,1
13866,77067,1
13867,35805,0
13874,20155,0
13879,39465,0
13881,27320,0
13885,80203,2
13892,36079,0
13896,96007,2
13899,35055,0
13914,19390,0
13916,30401,0
13919,42754,0
13936,29407,0
13939,07981,0
13940,14111,0
13946,06519,0
13948,27127,0
13949,60069,1
13950,21921,0
13962,38127,0
13968,82716,2
13971,32561,0
13972,23607,0
13974,01453,0
13976,46375,0
13979,34112,0
13986,31061,0
13988,35226,0
13994,31523,0
13995,90716,2
13998,36607,0
13999,06268,0
14002,70433,1
14021,09114,0
14024,10956,0
14025,11103,0
14026,89106,2
14027,19425,0
14035,47874,0
14037,72211,1
14045,48066,0
14046,23666,0
14049,40245,0
14053,98034,2
14058,07834,0
14072,27006,0
14074,34759,0
14088,39428,0
14090,76801,1
14091,91104,2
14096,11784,0
14103,98004,2
14105,23229,0
14116,32217,0
14124,32669,0
14130,46140,0
14136,85712,2
14139,02885,0
14141,18472,0
14153,68106,1
14157,80004,2
14158,85054,2
14160,38122,0
14161,89122,2
14166,33913,0
14174,06066,0
14176,28451,0
14188,02379,0
14189,77091,1
14195,91321,2
14203,75251,1
14214,13617,0
14221,27411,0
14225,44484,0
14226,98926,2
14228,30009,0
14229,08817,0
14233,45424,0
14235,33993,0
14240,04073,0
14241,75013,1
14242,33145,0
14243,23603,0
14247,20896,0
14249,94514,2
14270,32408,0
14274,71744,1
14279,37849,0
14281,02912,0
14282,78516,1
14283,33189,0
14286,43701,0
14291,95932,2
14298,44410,0
14301,27249,0
14303,32227,0
14312,29928,0
14314,11417,0
14319,04092,0
14321,13206,0
14324,60047,1
14325,59758,1
14331,95372,2
14332,27109,0
14340,76110,1
14345,66749,1
14353,79838,1
14359,01772,0
14361,35213,0
14363,05735,0
14364,36854,0
14365,93906,2
14367,80516,2
14368,70123,1
14373,50007,1
14376,98271,2
14381,32826,0
14382,07641,0
14383,76135,1
14384,08520,0
14386,77075,1
14392,38018,0
14395,49525,0
14396,27847,0
14399,02301,0
14410,12508,0
14413,02153,0
14426,19462,0
14427,91381,2
14433,07424,0
14436,90013,2
14444,38555,0
14454,93927,2
14457,57101,1
14461,19140,0
14462,85302,2
14468,46323,0
14474,24073,0
14475,55443,1
14476,92203,2
14479,85016,2
14480,79329,1
14487,19512,0
14488,60165,1
14493,08360,0
14496,48021,0
14500,30314,0
14501,22655,0
14508,02879,0
14509,92801,2
14513,82941,2
14515,17257,0
14516,93721,2
14517,47909,0
14519,48084,0
14525,78624,1
14528,17236,0
14530,12548,0
14558,06712,0
14560,37321,0
14561,61350,1
14583,05405,0
14585,31321,0
14589,77093,1
14619,96802,2
14623,85138,2
14633,35080,0
14639,08741,0
14643,29449,0
14650,98277,2
14652,43140,0
14665,60461,1
14669,14527,0
14673,44281,0
14674,35470,0
14678,98467,2
14679,77504,1
14682,61270,1
14690,17856,0
14702,54806,1
14709,40291,0
14713,60545,1
14715,92551,2
14719,60076,1
14733,72120,1
14737,55407,1
14738,03049,0
14740,14424,0
14741,78209,1
14747,34683,0
14756,28387,0
14757,60546,1
14760,60004,1
14762,06382,0
14764,21771,0
14767,19805,0
14769,02481,0
14772,07442,0
14773,71459,1
14777,37404,0
14779,62232,1
14787,96073,2
14788,38863,0
14791,99016,2
14794,29730,0
14795,60304,1
14801,97862,2
14804,53402,1
14810,66605,1
14811,45066,0
14812,34654,0
14814,55331,1
14815,77092,1
14818,94523,2
14821,30434,0
14822,81137,2
14824,48382,0
14834,56521,1
14835,12518,0
14841,43537,0
14842,34691,0
14852,48221,0
14856,01089,0
14857,97405,2
14858,25840,0
14861,04952,0
14864,97015,2
14866,29945,0
14874,58203,1
14890,86336,2
14893,23511,0
14895,92506,2
14897,56560,1
14899,39110,0
14902,92657,2
14907,55417,1
14908,44621,0
14914,11104,0
14918,61920,1
14924,64138,1
14926,32116,0
14931,76424,1
14932,80906,2
14944,60585,1
14945,31015,0
14949,81435,2
14957,13104,0
14960,17349,0
14972,53718,1
14978,50263,1
14983,13408,0
14984,23605,0
14985,55345,1
14986,75229,1
14988,06850,0
14996,46214,0
14999,12901,0
15000,28604,0
15001,14853,0
15006,95401,2
15015,55330,1
15016,28715,0
15017,60565,1
15024,35475,0
15025,13082,0
15028,39532,0
15033,27017,0
15042,54169,1
15047,18036,0
15058,44142,0
15065,61114,1
15071,33194,0
15074,95004,2
15076,10960,0
15097,29210,0
15099,78401,1
15102,23451,0
15115,79932,1
15116,33181,0
15119,01464,0
15127,32223,0
15142,06807,0
15143,77836,1
15150,77571,1
15152,46637,0
15153,95831,2
15154,99344,2
15158,28445,0
15161,33812,0
15164,52227,1
15165,85739,2
15174,85748,2
15178,12533,0
15181,61818,1
15182,05832,0
15183,76119,1
15190,22724,0
15196,85713,2
15202,19947,0
15203,08502,0
15213,07405,0
15215,30126,0
15219,96161,2
15220,51442,1
15225,30411,0
15230,29385,0
15231,02666,0
15233,44224,0
15234,28080,0
15236,22911,0
15237,08525,0
15238,43074,0
15239,05062,0
15243,87048,2
15244,06784,0
15248,95928,2
15252,39047,0
15255,63628,1
15256,76908,1
15258,55420,1
15260,01905,0
15267,53954,1
15273,98828,2
15276,01537,0
15277,81211,2
15279,93428,2
15285,02576,0
15295,08889,0
15296,01583,0
15298,95567,2
15300,08260,0
15303,14624,0
15304,02648,0
15307,01721,0
15311,84655,2
15318,70047,1
15321,53051,1
15330,68135,1
15352,68116,1
15354,19904,0
15355,33765,0
15371,22969,0
15375,60108,1
15377,49685,0
15380,27909,0
15389,93436,2
15398,23222,0
15400,24112,0
15412,29209,0
15413,08846,0
15420,28478,0
15421,10708,0
15422,17527,0
15423,13676,0
15429,95694,2
15430,52356,1
15441,33556,0
15442,16601,0
15447,28016,0
15449,46845,0
15454,41018,0
15455,84041,2
15457,10595,0
15461,48167,0
15466,33840,0
15485,78757,1
15488,45212,0
15493,55356,1
15494,81052,2
15495,18964,0
15503,06906,0
15506,06811,0
15512,98407,2
15513,74073,1
15514,32168,0
15520,70578,1
15522,98270,2
15525,08872,0
15526,16686,0
15529,70443,1
15533,36426,0
15534,35960,0
15541,55441,1
15547,66012,1
15548,33010,0
15550,08904,0
15555,19446,0
15562,79707,1
15565,92243,2
15567,23455,0
15571,18324,0
15582,79121,1
15583,59405,1
15591,02724,0
15592,47597,0
15593,32952,0
15596,14032,0
15597,99203,2
15598,98056,2
15600,93304,2
15603,53222,1
15609,93405,2
15628,30310,0
15631,16020,0
15634,24401,0
15646,40210,0
15651,75103,1
15655,78721,1
15678,14213,0
15685,92120,2
15689,97024,2
15697,96766,2
15711,19118,0
15712,60534,1
15714,35904,0
15720,01730,0
15727,39211,0
15737,07095,0
15744,71852,1
15746,29585,0
15747,45202,0
15750,72833,1
15754,53548,1
15757,84601,2
15761,33777,0
15766,02461,0
15767,89032,2
15775,52142,1
15778,21532,0
15785,99301,2
15791,85305,2
15792,93618,2
15795,64108,1
15800,33440,0
15801,12604,0
15803,48109,0
15820,02180,0
15822,68333,1
15828,78254,1
15830,85051,2
15832,78230,1
15846,55033,1
15855,83201,2
15866,11721,0
15875,77706,1
15879,07046,0
15893,22311,0
15896,33901,0
15898,82070,2
15900,10474,0
15901,45205,0
15910,67846,1
15916,08037,0
15920,14744,0
15921,01040,0
15924,19717,0
15929,30912,0
15930,98055,2
15933,12701,0
15936,07860,0
15939,84101,2
15955,37143,0
15958,30055,0
15963,65265,1
15968,22025,0
15974,60133,1
15979,34482,0
15980,60803,1
15981,62254,1
15982,19806,0
15991,48239,0
15996,45458,0
16005,35071,0
16012,95824,2
16013,94904,2
16022,60473,1
16027,87004,2
16029,18040,0
16031,35953,0
16036,39466,0
16045,77060,1
16046,44813,0
16047,93636,2
16048,49965,0
16056,98136,2
16065,44057,0
16066,28704,0
16069,57197,1
16071,33483,0
16072,35816,0
16074,89523,2
16080,21239,0
16082,07058,0
16087,35007,0
16088,30039,0
16095,19428,0
16098,51577,1
16104,30680,0
16109,56308,1
16120,17268,0
16123,47803,0
16143,11514,0
16144,61109,1
16145,33193,0
16147,19055,0
16154,02809,0
16155,70535,1
16156,93309,2
16162,85349,2
16169,19355,0
16171,84645,2
16172,65804,1
16177,79370,1
16183,44102,0
16187,63042,1
16190,31650,0
16193,44511,0
16197,29223,0
16198,19504,0
16199,92244,2
16200,43506,0
16202,12198,0
16209,23487,0
16227,81621,2
16231,79934,1
16235,22405,0
16237,29225,0
16243,34210,0
16248,46225,0
16256,09021,0
16260,85756,2
16262,14456,0
16264,37076,0
16266,37614,0
16270,85201,2
16273,32208,0
16277,33770,0
16278,68104,1
16286,44089,0
16289,86011,2
16293,85037,2
16294,06039,0
16296,07081,0
16299,41005,0
16300,71854,1
16345,33616,0
16346,41091,0
16352,95205,2
16355,80021,2
16356,85140,2
16359,77437,1
16364,39564,0
16365,48051,0
16367,67117,1
16369,27048,0
16374,77446,1
16381,64139,1
16386,12183,0
16395,45233,0
16401,07828,0
16409,29115,0
16411,10579,0
16415,92040,2
16418,02739,0
16430,36116,0
16432,15211,0
16444,97301,2
16450,70669,1
16454,23227,0
16458,06013,0
16459,17851,0
16462,96791,2
16463,21811,0
16464,37148,0
16466,80206,2
16470,13215,0
16471,76682,1
16472,76226,1
16473,80241,2
16480,85621,2
16496,20613,0
16503,20132,0
16505,33714,0
16506,42503,0
16508,68342,1
16521,48377,0
16524,29851,0
16526,32065,0
16528,98384,2
16531,78640,1
16532,98031,2
16537,44446,0
16545,48180,0
16550,38583,0
16552,98684,2
16555,70634,1
16556,60096,1
16563,84604,2
16565,73064,1
16571,45324,0
16574,84109,2
16579,25430,0
16582,78801,1
16591,54902,1
16593,06450,0
16601,98338,2
16611,21013,0
16626,47383,0
16627,94104,2
16633,97132,2
16641,07748,0
16647,55125,1
16652,40962,0
16658,78521,1
16666,11780,0
16671,12571,0
16680,29321,0
16683,19383,0
16684,36108,0
16688,12150,0
16700,27330,0
16703,23801,0
16705,20109,0
16710,18017,0
16712,35810,0
16718,02771,0
16726,18630,0
16742,40346,0
16746,66088,1
16748,97537,2
16749,29642,0
16757,32547,0
16762,95002,2
16766,59101,1
16769,23325,0
16770,48371,0
16773,23060,0
16779,78727,1
16785,48362,0
16787,62269,1
16794,22630,0
16798,65738,1
16813,94011,2
16814,27301,0
16819,08810,0
16821,83333,2
16830,18914,0
16836,10541,0
16838,30032,0
16840,33990,0
16841,60013,1
16842,17505,0
16843,34952,0
16846,84124,2
16848,06114,0
16852,33610,0
16854,97221,2
16858,80235,2
16859,91461,2
16863,49931,0
16864,43202,0
16870,37072,0
16875,94586,2
16876,60482,1
16877,28602,0
16887,19120,0
16891,12582,0
16892,92101,2
16897,46151,0
16899,94035,2
16904,34207,0
16908,87106,2
16927,02904,0
16931,93263,2
16934,78619,1
16949,21136,0
16953,93454,2
16960,02356,0
16965,08070,0
16967,06098,0
16972,93449,2
16973,06492,0
16985,21229,0
17001,42101,0
17002,89020,2
17004,44136,0
17005,91980,2
17010,22303,0
17028,61821,1
17030,10707,0
17033,95241,2
17034,77477,1
17041,45432,0
17050,22556,0
17052,54455,1
17059,32205,0
17060,63138,1
17064,46835,0
17065,35211,0
17067,46746,0
17069,31324,0
17074,95663,2
17076,37208,0
17090,02863,0
17094,92028,2
17096,77901,1
17097,48186,0
17106,54482,1
17117,14414,0
17118,75962,1
17131,35811,0
17138,10924,0
17143,97501,2
17148,44325,0
17164,29369,0
17171,07644,0
17178,53717,1
17181,32225,0
17200,55101,1
17202,70471,1
17206,92350,2
17207,95053,2
17212,87024,2
17213,21012,0
17214,03110,0
17223,23851,0
17226,33914,0
17230,08232,0
17236,30117,0
17238,10591,0
17254,13736,0
17255,96793,2
17259,82301,2
17263,39180,0
17265,37912,0
17276,06339,0
17280,75701,1
17281,15139,0
17283,98008,2
17284,85635,2
17300,12222,0
17301,75402,1
17305,48370,0
17306,21286,0
17307,39540,0
17308,78248,1
17309,46580,0
17311,72113,1
17315,71292,1
17318,05446,0
17321,18505,0
17322,79915,1
17339,17745,0
17340,75093,1
17355,59105,1
17356,41006,0
17361,35773,0
17370,44103,0
17381,71301,1
17386,90814,2
17397,37201,0
17400,21077,0
17413,67214,1
17414,48060,0
17419,13088,0
17432,31620,0
17437,46802,0
17445,03753,0
17449,55403,1
17458,60195,1
17460,30554,0
17468,22309,0
17470,06279,0
17481,05440,0
17482,08034,0
17488,60653,1
17492,09067,0
17501,15142,0
17503,61085,1
17509,03070,0
17510,30518,0
17511,20141,0
17513,33785,0
17517,87121,2
17525,38135,0
17528,92544,2
17534,77038,1
17535,18929,0
17540,86442,2
17544,17347,0
17550,57201,1
17556,33716,0
17564,29424,0
17570,08012,0
17574,62629,1
17583,13219,0
17587,08691,0
17595,10927,0
17610,44121,0
17613,20710,0
17618,08004,0
17629,40444,0
17634,02150,0
17635,80759,2
17637,14610,0
17639,12747,0
17640,37204,0
17649,92220,2
17651,02111,0
17673,80249,2
17684,28147,0
17690,12020,0
17693,48842,0
17697,33976,0
17708,46217,0
17711,38671,0
17718,48763,0
17720,70764,1
17725,37187,0
17727,66441,1
17728,26812,0
17731,15705,0
17736,03258,0
17737,33710,0
17744,95765,2
17745,80304,2
17749,77357,1
17752,61342,1
17760,80031,2
17767,77021,1
17786,17080,0
17793,42728,0
17797,27856,0
17803,37086,0
17813,85925,2
17816,46062,0
17818,12203,0
17824,33936,0
17831,84097,2
17833,61103,1
17842,69337,1
17843,48301,0
17844,33947,0
17845,53588,1
17849,30101,0
17856,25311,0
17860,48393,0
17873,22301,0
17874,22560,0
17875,07620,0
17877,60417,1
17891,60040,1
17901,63146,1
17908,32803,0
17921,33060,0
17925,28213,0
17928,18603,0
17934,24541,0
17935,72058,1
17936,74801,1
17938,41660,0
17941,38080,0
17944,77013,1
17951,47170,0
17979,01921,0
17983,95215,2
17986,54729,1
17992,29575,0
17993,44310,0
17996,08205,0
18001,17038,0
18011,34238,0
18018,55446,1
18021,63124,1
18023,64110,1
18044,34234,0
18048,63775,1
18049,34240,0
18051,44116,0
18056,37601,0
18063,60624,1
18068,27370,0
18072,09319,0
18075,96701,2
18087,75032,1
18092,96763,2
18109,18067,0
18112,73099,1
18116,33066,0
18119,37415,0
18132,66025,1
18136,23323,0
18149,89705,2
18150,13148,0
18154,07627,0
18174,59718,1
18175,55449,1
18176,68507,1
18177,38834,0
18180,29632,0
18181,39367,0
18183,35085,0
18185,06612,0
18189,24054,0
18192,72714,1
18198,07732,0
18202,84044,2
18203,46526,0
18205,20724,0
18212,06110,0
18213,23663,0
18216,21703,0
18217,78626,1
18221,10506,0
18225,52772,1
18227,85747,2
18230,80236,2
18237,61701,1
18239,24061,0
18244,86406,2
18262,75226,1
18263,20640,0
18265,21093,0
18270,55071,1
18274,80919,2
18282,74864,1
18291,06010,0
18296,84103,2
18297,35215,0
18309,39581,0
18315,01060,0
18319,72135,1
18322,93004,2
18323,45371,0
18331,28205,0
18332,20057,0
18334,40014,0
18335,77072,1
18340,30012,0
18341,77071,1
18347,41051,0
18349,77532,1
18352,45644,0
18353,36867,0
18365,55106,1
18373,48190,0
18378,85203,2
18383,76234,1
18394,75240,1
18399,95949,2
18418,44303,0
18423,28304,0
18432,84648,2
18442,70817,1
18459,33773,0
18460,97844,2
18468,87544,2
18474,16508,0
18475,04974,0
18478,32095,0
18484,94062,2
18486,04967,0
18492,79911,1
18493,60634,1
18496,76907,1
18499,67230,1
18504,46228,0
18509,33158,0
18511,02832,0
18512,09309,0
18515,04021,0
18518,61540,1
18524,75275,1
18532,76051,1
18543,29601,0
18545,29909,0
18563,17404,0
18568,72207,1
18569,23456,0
18572,78539,1
18575,19422,0
18623,75224,1
18626,60491,1
18633,94930,2
18636,53076,1
18640,76522,1
18648,87301,2
18651,50014,1
18659,56156,1
18663,64133,1
18680,08201,0
18688,06070,0
18690,44145,0
18702,78747,1
18714,29577,0
18718,02465,0
18722,75482,1
18727,02908,0
18731,84302,2
18737,85008,2
18742,95377,2
18745,11933,0
18746,01588,0
18748,41535,0
18758,33859,0
18759,94040,2
18763,44139,0
18766,78233,1
18768,28202,0
18771,17033,0
18786,37865,0
18792,76401,1
18798,95343,2
18800,06371,0
18802,16025,0
18809,14261,0
18810,12983,0
18819,30906,0
18824,64801,1
18834,49441,0
18835,15068,0
18836,06105,0
18838,39744,0
18840,79927,1
18845,32724,0
18847,13699,0
18848,07045,0
18849,70094,1
18855,77029,1
18858,51103,1
18859,33759,0
18862,54935,1
18864,56082,1
18865,29204,0
18870,48166,0
18873,42420,0
18874,53511,1
18875,43040,0
18879,14224,0
18880,19079,0
18882,31791,0
18884,46056,0
18893,23185,0
18897,19008,0
18898,33036,0
18911,92808,2
18916,44304,0
18934,30035,0
18936,14072,0
18959,15215,0
18970,28215,0
18972,53097,1
18978,63101,1
18982,38019,0
18986,19518,0
18987,54467,1
18991,60185,1
18997,29505,0
18998,45810,0
19007,29412,0
19019,07062,0
19034,21224,0
19037,46123,0
19039,77018,1
19047,40118,0
19052,70119,1
19057,20779,0
19059,02145,0
19065,78717,1
19066,31407,0
19068,29016,0
19070,19102,0
19071,37917,0
19072,46312,0
19075,33574,0
19076,14012,0
19081,93514,2
19083,48327,0
19085,52627,1
19093,46236,0
19094,75189,1
19118,71341,1
19121,12561,0
19123,24211,0
19124,32810,0
19129,14052,0
19132,08823,0
19136,70112,1
19145,03104,0
19147,63011,1
19152,88101,2
19163,75236,1
19173,77423,1
19181,72776,1
19182,39503,0
19183,48150,0
19191,99761,2
19202,01915,0
19207,12601,0
19219,63117,1
19228,38464,0
19244,70765,1
19256,93101,2
19259,15401,0
19268,60110,1
19272,46721,0
19280,04473,0
19282,15241,0
19289,12569,0
19290,52405,1
19297,14506,0
19298,30076,0
19299,70129,1
19311,08330,0
19316,40203,0
19318,02474,0
19322,07719,0
19323,77090,1
19325,78574,1
19326,97404,2
19328,43608,0
19331,66604,1
19337,48227,0
19342,33498,0
19346,66442,1
19349,19007,0
19356,48234,0
19363,89081,2
19364,42765,0
19371,33446,0
19375,22939,0
19378,24141,0
19380,60544,1
19381,30909,0
19388,47802,0
19389,21842,0
19390,76549,1
19391,50702,1
19392,48848,0
19396,53172,1
19403,92240,2
19418,35619,0
19428,79065,1
19435,01038,0
19442,48390,0
19461,26651,0
19466,60008,1
19467,44024,0
19472,84060,2
19474,95742,2
19480,85202,2
19483,03082,0
19493,37604,0
19497,02030,0
19500,26034,0
19507,78023,1
19510,50156,1
19514,19530,0
19515,71129,1
19522,75116,1
19523,71302,1
19524,28037,0
19525,77204,1
19528,48313,0
19538,94710,2
19554,92571,2
19574,34667,0
19579,14454,0
19582,60609,1
19586,78225,1
19596,60190,1
19599,35206,0
19601,74037,1
19607,06068,0
19609,47801,0
19611,11743,0
19616,45865,0
19628,33558,0
19639,28144,0
19643,18301,0
19644,44092,0
19654,15226,0
19658,08809,0
19663,02746,0
19667,15090,0
19669,44452,0
19674,28081,0
19682,54521,1
19684,19032,0
19704,19141,0
19705,95204,2
19711,34714,0
19712,85194,2
19714,33579,0
19715,71671,1
19717,15656,0
19719,35091,0
19723,34119,0
19729,33881,0
19745,48323,0
19754,44072,0
19762,45305,0
19771,55803,1
19777,33014,0
19781,20876,0
19803,97759,2
19805,52501,1
19812,46201,0
19825,33702,0
19831,46989,0
19838,03280,0
19840,43540,0
19842,49037,0
19846,53521,1
19849,39213,0
19856,36613,0
19857,98146,2
19863,10601,0
19874,11725,0
19876,98077,2
19877,48287,0
19878,33460,0
19879,23507,0
19888,52761,1
19890,28443,0
19895,03766,0
19896,03833,0
19897,44212,0
19899,73114,1
19900,96786,2
19904,05143,0
19906,32097,0
19907,68410,1
19928,07018,0
19930,76271,1
19932,07940,0
19936,92104,2
19938,20111,0
19944,95814,2
19946,29207,0
19951,60466,1
19956,68123,1
19958,97113,2
19959,92078,2
19964,68776,1
19967,23662,0
19969,90606,2
19970,07753,0
19973,49318,0
19980,76016,1
19997,07512,0
19999,02302,0
20003,48128,0
20010,33054,0
20024,27406,0
20034,31201,0
20053,27019,0
20056,15146,0
20059,07080,0
20071,30143,0
20078,06770,0
20085,08863,0
20088,30609,0
20097,55337,1
20103,53081,1
20104,48033,0
20119,08724,0
20137,01770,0
20139,07876,0
20143,01904,0
20148,79406,1
20158,85266,2
